Customer_ID,Peak_mins,OffPeak_mins,Weekend_mins,International_mins,Total_mins,Average_mins
K378550,87.599998,561.599998,86,76.782447,735.199996,5.569697
K378790,254.399999,188.1,67.8,38.53437,510.299999,2.30905
K378820,148.2,555.3,18,60.092397,721.5,1.80375
K378830,309,360.599999,44.4,14.503787,713.999999,3.1875
K378840,186,350.100001,32,95.51862,568.100001,2.135714
K378890,136.2,314.4,105.5,71.322919,556.1,3.005946
K379070,258.6,304.799999,57.6,50.295941,620.999999,2.148789
K379080,151.2,485.4,8,21.721684,644.6,5.283607
K379110,211.8,212.099999,112.8,68.08351,536.699999,2.1468
K379340,91.199999,417.299999,9,58.022952,517.499998,1.607143
K379450,164.4,402.3,20.5,58.563854,587.2,1.97047
K379650,230.4,362.1,69,96.113126,661.5,3.0625
K379660,323.399999,326.399999,62.399999,40.561338,712.199997,1.679717
K379760,160.2,277.5,66,87.019106,503.7,2.798333
K379830,231.6,275.4,46.200001,60.287439,553.200001,1.819737
K380050,301.8,340.8,54,99.908218,696.6,2.866667
K380210,259.8,292.500001,112.2,77.616809,664.500001,2.479478
K380370,221.399999,305.399999,62,1.642575,588.799998,2.463598
K380390,348,260.4,93,92.480347,701.4,2.8056
K380620,145.800001,396.300001,75.599999,73.145618,617.700001,2.366667
K380680,270.6,325.500001,122.4,56.636999,718.500001,1.805276
K380750,277.800001,306.300001,3,28.351624,587.100002,1.976768
K380820,101.4,399,54,96.916948,554.4,1.743396
K380950,122.4,355.8,36.6,98.497055,514.8,3.9
K381030,232.8,318.3,36,14.42119,587.1,1.667898
K381050,142.8,270.3,120.6,32.109954,533.7,2.31039
K381080,86.4,392.4,37.8,36.361911,516.6,4.2
K381230,236.4,295.5,99,98.605487,630.9,4.321233
K381270,246.599999,276.899999,93,5.246468,616.499998,3.691617
K381470,154.200001,361.799999,64.799999,29.22892,580.799999,2.112
K381570,156,483.3,48,67.426028,687.3,3.109955
K381630,79.199999,438,90,48.780814,607.199999,3.45
K381770,75,560.7,24,75.062897,659.7,3.156459
K381810,187.199999,272.699999,45,9.442655,504.899998,3.321711
K381850,253.8,330.9,22.8,49.636942,607.5,3.007426
K381940,245.4,270.899999,43,96.478099,559.299999,1.7
K382400,108.6,489,67.8,65.290981,665.4,2.402166
K382480,229.199999,301.800001,24,77.313557,555,5.842105
K382520,288,322.199999,41.4,91.787365,651.599999,2.761017
K382660,149.400001,381,37.2,2.126486,567.600001,7.468421
K382670,237,451.500001,40.199999,12.167746,728.7,2.291509
K382830,239.399999,204,83.399999,46.33784,526.799998,4.426891
K383260,253.8,239.7,69,29.174742,562.5,3.214286
K383460,274.8,382.8,75,86.235073,732.6,2.500341
K383510,286.2,306.3,124.2,23.335652,716.7,3.143421
K383620,37.2,493.8,36,82.965298,567,1.702703
K383720,168,499.2,7.8,80.229971,675,2.06422
K383920,116.400001,408.900001,33.599999,16.739879,558.900001,1.719692
K384150,199.800001,340.500001,29,14.522924,569.300002,5.693
K384310,100.2,473.7,56.399999,92.849557,630.299999,2.764474
K384320,246.6,315.899999,113.4,42.598594,675.899999,2.048182
K384480,255.599999,227.400001,48.599999,40.603226,531.599999,4.393388
K384600,177,351,18,44.469042,546,3.765517
K384710,109.2,516.599999,33,99.184313,658.799999,1.775741
K384800,280.2,211.2,104.4,78.688803,595.8,4.108966
K385020,175.8,363.899999,26,82.347621,565.699999,4.675207
K385060,95.4,476.1,77.5,0.960813,649,2.846491
K385100,275.4,197.700001,85.2,87.095531,558.300001,4.261832
K385130,263.4,315.9,76.800001,72.043324,656.100001,3.154327
K385220,137.4,369.899998,40.2,59.010038,547.499998,4.179389
K385380,210.6,317.7,67.8,22.416649,596.1,2.95099
K385820,214.800001,417.599999,34.800001,62.013682,667.200001,5.957143
K385830,99.600001,429.3,40.2,1.335432,569.100001,3.952083
K385950,229.2,315,37,6.011368,581.2,7.451282
K386250,284.4,237.9,107.4,23.692877,629.7,5.078226
K386330,226.800001,332.399999,66.600001,86.495503,625.800001,6.451546
K386420,250.8,379.8,48.5,38.512077,679.1,2.349827
K386430,94.199998,351.300001,84,24.023597,529.499999,2.557971
K386500,123.600001,585.299999,9,0.723005,717.9,6.709346
K386630,112.8,361.8,73.8,89.119059,548.4,2.826804
K386650,287.4,364.2,40.2,89.207846,691.8,4.642953
K386660,119.399999,369.600001,45,33.547822,534,1.880282
K386740,203.4,423.6,78.6,61.084671,705.6,3.392308
K386900,199.2,498.9,11,52.29664,709.1,5.583465
K387020,113.4,302.100001,94.800001,61.147232,510.300002,2.30905
K387330,65.4,609,9.6,32.245746,684,1.948718
K387380,93.6,379.499999,41,49.181612,514.099999,2.436493
K387390,189.6,388.499999,102,47.116752,680.099999,2.956957
K387420,322.2,348,11.399999,60.736747,681.599999,5.926957
K387720,337.800001,653.4,44.4,80.537677,1035.600001,2.122131
K387820,407.399998,510.9,23.399998,50.824555,941.699996,1.995127
K388030,409.2,594.299999,123,70.736789,1126.499999,1.865066
K388050,216,684,56.399999,46.7057,956.399999,2.641989
K388060,327.599999,618.599999,26,34.572485,972.199998,3.968163
K388180,158.4,937.2,20.4,44.867558,1116,7.390728
K388210,303.599999,699.300001,58.8,24.35753,1061.7,2.757662
K388240,154.2,668.400001,102,98.341455,924.600001,1.834524
K388280,555,570.600001,124.8,67.573573,1250.400001,2.594191
K388400,601.8,563.4,79.2,12.369541,1244.4,1.840828
K388440,358.199999,501.300001,28.800001,89.32755,888.300001,2.775938
K388650,172.8,547.5,43.2,94.278397,763.5,2.126741
K388750,464.399999,579.3,22.200001,75.562215,1065.9,2.007345
K388760,71.4,594,153,39.735662,818.4,1.826786
K388770,601.799999,625.799999,21,20.93706,1248.599998,4.540364
K388790,556.8,474.900001,124.8,3.098159,1156.500001,2.558628
K388830,454.2,587.100001,112.2,34.76975,1153.500001,2.120404
K388980,267,542.400001,5.5,47.682356,814.900001,2.418101
K389000,197.4,662.4,88.8,93.184382,948.6,3.130693
K389110,237,715.199999,98.400001,92.835023,1050.6,7.558273
K389130,405.6,570.3,52,60.021431,1027.9,3.594056
K389180,269.4,465.9,21,88.019498,756.3,1.934271
K389200,331.8,391.2,45.5,50.648246,768.5,2.75448
K389350,288,392.399999,69.600001,30.281364,750,2.396166
K389400,181.8,546,37,71.431905,764.8,3.325217
K389450,553.8,619.2,81.499999,14.554604,1254.499999,3.25
K389470,65.4,714.6,54.500002,92.010712,834.500002,6.370229
K389520,223.8,649.8,9,38.052781,882.6,1.7652
K389570,208.8,590.4,109.5,7.284693,908.7,2.051242
K389600,467.4,516.899999,127.800001,83.451874,1112.1,2.973529
K389790,531,496.2,41.400001,34.589057,1068.600001,2.207851
K389800,629.400001,615.3,111,89.238631,1355.700001,3.060271
K389820,240.599999,474,81,6.978945,795.599999,1.989
K389870,219,628.200001,57,52.124386,904.200001,2.748328
K389890,416.399999,416.7,58.8,67.574755,891.899999,3.553386
K390090,259.2,494.1,17,27.796134,770.3,3.156967
K390140,573,818.099999,33,85.967537,1424.099999,1.977917
K390160,615.6,734.4,15.6,29.404168,1365.6,4.965818
K390340,402.600001,387,49.8,35.691436,839.400001,2.077723
K390680,112.800001,668.100001,33,52.394424,813.900002,2.722074
K391110,409.200001,600.299999,55,30.618365,1064.5,3.326563
K391170,545.4,546.6,16.500001,0.491208,1108.500001,2.827806
K391200,391.200001,384.299999,42,78.716885,817.5,2.32906
K391470,204.6,695.4,26.4,59.151465,926.4,4.980645
K391590,181.200001,543.6,113.4,71.618487,838.200001,6.302256
K391640,241.200001,576,51,20.888786,868.200001,2.438764
K391670,328.200001,557.7,91.799999,39.917802,977.7,4.160426
K391690,317.4,422.7,60,79.031741,800.1,2.332653
K391700,469.2,431.100001,90,52.041297,990.300001,1.926654
K391900,452.400001,636.900001,28.8,28.049947,1118.100002,2.42538
K391970,393.6,404.1,105,3.30919,902.7,2.375526
K392030,276.599999,525.3,83.400001,0.962923,885.3,5.498758
K392110,420,587.700001,102.500001,31.742668,1110.200002,3.664026
K392190,192,713.4,6.6,5.152696,912,1.969762
K392300,185.4,600,58.8,50.808127,844.2,7.5375
K392360,501.6,431.699999,83.4,88.477754,1016.699999,4.166803
K392400,214.800002,453.9,116,41.687303,784.700002,2.507029
K392420,399,396.3,29,65.499738,824.3,4.361376
K392430,393.600001,502.5,39.600001,16.792725,935.700002,8.280531
K392480,356.4,358.499999,49.199999,37.776355,764.099998,3.008268
K392520,286.2,471,22,75.813804,779.2,3.246667
K392560,270,531.299999,19.2,43.655248,820.499999,2.188
K392700,466.2,360,128.400001,19.516175,954.600001,3.994142
K392740,407.4,513.900001,63,67.943645,984.300001,5.498883
K392780,519,541.200001,100.200001,38.401885,1160.400002,6.785965
K392890,444,722.7,56.500001,74.924034,1223.200001,6.272821
K393050,199.8,675.6,66.6,23.546694,942,2.738372
K393070,352.200001,403.200001,13.8,61.772157,769.200002,4.868354
K393120,568.2,530.7,85.8,5.595752,1184.7,2.755116
K393230,69,653.1,73.8,30.988258,795.9,2.456481
K393270,454.200001,447.300001,52.200001,94.453665,953.700003,9.731633
K393580,128.4,514.800001,109.800001,39.62402,753.000002,4.160221
K393600,598.800001,596.4,59.4,59.473944,1254.600001,4.371429
K393730,359.399999,378,91.200001,32.15301,828.6,3.541026
K394310,678.599999,550.8,131.400001,65.86516,1360.8,2.889172
K394340,327.599999,477.899999,22.199999,29.050488,827.699997,2.378448
K394370,562.200001,496.200001,97.2,97.481333,1155.600002,9.395122
K394400,321,450,40,20.165973,811,3.218254
K394820,396,588.899999,21,99.248681,1005.899999,2.633246
K394860,322.8,535.5,29,96.420361,887.3,2.04447
K394910,346.8,365.4,39.6,63.448764,751.8,3.185593
K394930,63,621,71,75.154914,755,1.685268
K394940,370.2,533.1,30.6,43.810348,933.9,4.405189
K394980,327.6,570.9,24.5,70.81406,923,7.384
K395050,411,399,85.2,58.060767,895.2,7.852632
K395180,534.600001,495,85.199999,83.418543,1114.8,4.271264
K395210,175.8,697.5,129.6,22.735831,1002.9,2.204176
K395420,441,373.5,115.800001,91.967596,930.300001,2.577008
K395470,352.799999,458.400001,60,99.689513,871.2,8.066667
K395580,219,549,72,83.641276,840,2.033898
K395740,303,564.600001,5.4,96.035862,873.000001,2.334225
K395750,387,489,148.5,53.219525,1024.5,4.359574
K395760,216,577.8,31.8,81.816717,825.6,2.023529
K395830,57.6,780.299999,56.4,76.375824,894.299999,4.968333
K395880,125.399999,797.1,27.5,89.360853,949.999999,2.932099
K396010,329.400001,414.9,42,71.689913,786.300001,2.46489
K396020,387.599999,537,106.2,98.68472,1030.799999,3.368627
K396090,171.6,535.500002,112.500002,66.149735,819.600004,3.304839
K396170,441,452.7,25.8,57.275476,919.5,2.419737
K396190,158.399999,793.8,63,46.131541,1015.199999,2.550754
K396460,679.200001,809.7,48,0.309567,1536.900001,5.227551
K396680,280.8,481.8,39,47.816332,801.6,2.421752
K396870,87,888,31,16.95004,1006,3.076453
K396890,168.6,632.099999,67.2,98.516497,867.899999,3.099643
K397090,375.599999,191.099999,29,90.686311,595.699998,2.770698
K397220,664.800001,215.100001,15.6,127.92981,895.500002,1.776786
K397310,339.600001,245.399999,31.2,97.468657,616.2,2.45498
K397400,540,337.2,11.4,264.224737,888.6,1.722093
K397430,367.199999,136.499999,24,94.811103,527.699998,1.877936
K397490,550.8,114.600001,42,121.946676,707.400001,2.224528
K397500,609.6,71.1,43.499999,65.320555,724.199999,1.688112
K397770,390.6,158.699999,76.199999,161.524918,625.499998,2.282847
K397780,759,155.099999,47,180.93576,961.099999,2.261412
K398090,516,48.9,36.6,108.536985,601.5,2.045918
K398170,394.2,212.1,85.2,207.713579,691.5,2.799595
K398190,454.200001,381.9,45,15.422409,881.100001,2.128261
K398200,657.599999,266.699999,48,136.424073,972.299998,1.705789
K398240,395.4,241.799999,134.500001,231.298747,771.7,3.355217
K398440,388.2,63.9,60.600001,85.222859,512.700001,1.91306
K398530,401.400001,162.3,50.400001,182.157012,614.100002,2.081695
K398640,465,138,51,150.060336,654,1.842254
K398830,357,215.4,48.6,188.306447,621,2.083893
K398850,566.399999,49.800001,108.5,68.102603,724.7,1.78059
K399010,467.4,39.9,16,1.73917,523.3,3.333121
K399030,536.400001,300.899999,6,57.947562,843.3,5.815862
K399170,607.2,114.9,48,65.443106,770.1,3.319397
K399260,317.400001,186.599999,16.200001,85.002535,520.200001,2.796774
K399280,409.800001,291,64,105.853855,764.800001,2.886038
K399350,767.4,78.3,116.4,216.558383,962.1,4.786567
K399390,430.2,62.4,45.6,80.935559,538.2,4.892727
K399410,385.2,139.2,42,139.526721,566.4,5.057143
K399480,666,124.2,25.8,94.556493,816,7.92233
K399490,546.599999,168.900002,102.500001,193.885053,818.000002,4.152284
K399520,607.2,103.5,45,179.073017,755.7,3.229487
K399610,319.200001,192.900001,21,17.78182,533.100002,2.961667
K399730,507.6,157.5,106.2,45.744889,771.3,4.484302
K399790,473.399999,336.600001,63.600001,82.596751,873.600001,2.222901
K399940,549.599999,359.400001,63,0.009789,972,2.715084
K399960,270.600001,130.500001,128.500001,53.795284,529.600003,3.416774
K400100,469.8,217.2,85.8,67.190229,772.8,8.882759
K400170,408.6,98.7,6,90.22845,513.3,9.505556
K400270,532.799999,284.4,48,198.049857,865.199999,4.860674
K400450,398.399999,256.8,37.8,121.313809,692.999999,9.118421
K400460,526.799999,327.299999,50.400001,49.964654,904.499999,3.898707
K400500,585,210.599999,55.200001,268.588431,850.8,2.726923
K400520,523.2,192.9,40.2,248.223213,756.3,3.653623
K400810,636,61.799999,78.600001,146.172281,776.4,4.621429
K400950,427.8,224.4,90.500001,62.426511,742.700001,3.570673
K400970,536.4,132.3,97.8,116.170822,766.5,2.925573
K401130,508.8,340.8,24.599999,205.753489,874.199999,4.085047
K401310,1069.8,297.300001,96,129.403107,1463.100001,2.371313
K401370,2376,500.4,106.8,651.956965,2983.2,1.861011
K401710,1208.399999,69.600001,127.8,184.549058,1405.8,2.139726
K401860,2430,256.2,29.4,481.645022,2715.6,2.353206
K401940,1318.2,254.700001,18,71.811169,1590.900001,2.332698
K402010,1073.4,361.8,55.8,491.759221,1491,1.658509
K402050,909,565.8,44,8.21396,1518.8,2.362053
K402160,1415.4,251.4,66.5,241.350377,1733.3,2.230759
K402170,1496.400001,36.300001,36.599999,177.106413,1569.300001,1.664157
K402260,1068,316.5,24,51.520435,1408.5,2.772638
K402310,705,373.200001,66.6,64.691489,1144.800001,2.210039
K402710,1910.4,244.8,79.8,176.469984,2235,2.522573
K402730,1291.800001,384.599999,21.500001,172.177227,1697.900001,1.905612
K402750,676.199999,545.699999,89.400001,56.562286,1311.299999,2.760632
K402860,1080,568.8,7,516.096987,1655.8,2.319048
K402930,1563.6,221.7,67.8,51.602559,1853.1,2.602669
K402980,1588.799999,425.100001,22.799999,553.532135,2036.699999,1.851545
K403010,991.800001,348,20.4,337.207722,1360.200001,3.077376
K403080,1413.6,320.1,78.6,40.300168,1812.3,2.4164
K403100,1156.8,479.399999,9.6,240.586557,1645.799999,2.101916
K403270,1483.2,725.700001,23.4,603.702623,2232.300001,1.584315
K403420,2214.6,354,18.6,632.040319,2587.2,2.236128
K403660,729.6,302.100001,87.500001,154.387043,1119.200002,2.220635
K403690,1300.2,363.3,79.2,124.734514,1742.7,1.978093
K403740,1371,348.6,84.6,68.120363,1804.2,1.689326
K403780,2182.2,243.6,35,600.764288,2460.8,2.010458
K403940,1253.4,388.5,96.6,472.417625,1738.5,2.272549
K404100,958.800001,416.4,70.199999,60.337912,1445.4,3.233557
K404290,610.8,549,27,294.08829,1186.8,3.390857
K404770,738.599999,483.899999,23,84.029428,1245.499998,2.315056
K405100,1122,448.5,48,152.78073,1618.5,2.509302
K405110,1193.4,268.8,93.6,209.912426,1555.8,2.550492
K405210,1204.8,109.500001,69.500001,202.133335,1383.800002,2.718664
K405520,937.200001,51.9,26,171.166905,1015.100001,1.829009
K405600,972,333,99,340.006492,1404,2.218009
K405670,1502.400001,600,32.400001,189.219754,2134.800002,3.719164
K405690,1283.4,71.099999,61.200001,310.446457,1415.7,10.112143
K405880,1000.2,333,67.8,55.30972,1401,3.343675
K405960,792.6,390,15.6,187.463978,1198.2,6.547541
K405970,1448.4,288.6,17,461.578768,1754,3.639004
K406100,1232.4,284.1,128.4,154.974764,1644.9,4.633521
K406210,1263,571.8,56.5,35.999715,1891.3,3.173322
K406280,1141.2,560.100002,105.600001,524.415131,1806.900003,2.502632
K406320,840,393.599999,44,42.087459,1277.599999,2.406026
K406380,1063.200001,388.5,13,288.414525,1464.700001,3.854474
K406390,952.2,572.4,6.6,352.181722,1531.2,5.410601
K406400,2152.800001,20.7,16.800001,523.873209,2190.300002,6.51875
K406430,622.200001,539.4,20.5,240.744062,1182.100001,8.756296
K406660,702,262.799999,70.5,167.461916,1035.299999,5.566129
K406760,1495.2,200.4,36,485.225891,1731.6,5.184431
K406850,915,186.3,14.499999,312.364719,1115.799999,7.97
K406960,1046.4,134.099999,120,2.763568,1300.499999,3.351804
K407000,1020.600001,336.299999,112.200001,408.798696,1469.100001,3.886508
K407110,810.6,274.2,142.8,110.602013,1227.6,3.344959
K407190,948.6,186.300001,106.199999,233.998502,1241.1,4.32439
K407210,1618.2,704.399999,91.8,114.696964,2414.399999,4.206272
K407240,1301.4,159.6,18,197.04819,1479,4.35
K407330,898.800001,231.900001,29.5,136.065998,1160.200002,17.316418
K407530,1226.4,46.500001,72.6,316.272777,1345.500001,3.969027
K407540,2038.2,424.2,92.500001,240.890571,2554.900001,5.40148
K407560,1230,466.8,40.500001,553.379338,1737.300001,2.91005
K407590,1752,464.7,13.8,386.845771,2230.5,4.796774
K407690,895.800001,273.6,43.2,163.350568,1212.600001,3.801254
K407770,772.799999,368.700001,33,66.59455,1174.5,4.934874
K407820,1543.2,49.8,28,233.238846,1621,9.210227
K407890,1883.4,126.6,5.4,325.690331,2015.4,10.953261
K407920,1185.599999,1026.3,99.599999,152.223777,2311.499998,2.263957
K407980,692.4,397.5,21,320.703528,1110.9,4.747436
K408020,940.2,327.300001,28.8,215.984856,1296.300001,4.102215
K408030,1484.4,195,54,563.86946,1733.4,3.877852
K408230,706.2,317.4,10.2,251.875288,1033.8,4.362025
K408360,880.2,269.699999,57.500001,362.437031,1207.4,4.989256
K408450,1584,491.099999,69.599999,298.397468,2144.699998,3.012219
K408560,1417.2,280.2,85.2,367.923809,1782.6,2.785313
K408580,1233.6,81.6,21,183.069227,1336.2,2.943172
K408700,735.600001,702.3,22.8,418.450213,1460.700001,2.680183
K408720,1002,612.600001,31.5,510.455282,1646.100001,4.65
K408830,1261.800001,791.699999,30,180.223947,2083.5,3.531356
K408880,1075.8,420.299999,87.6,485.012296,1583.699999,5.576408
K409120,579,379.199999,50.400001,172.935351,1008.6,5.253125
K409160,1709.4,170.699999,39.6,576.563823,1919.699999,7.803659
K409230,1116,71.7,30,377.117606,1217.7,4.364516
K409530,1285.800001,213.600001,53,247.570539,1552.400002,4.300277
K409640,1131,320.4,71.4,149.712798,1522.8,3.651799
K409700,898.800001,131.1,61.800001,30.850928,1091.700002,4.586975
K409760,1266.600001,155.1,15.6,0.014475,1437.300001,11.878512
K410120,1236,532.199999,81.6,512.871121,1849.799999,3.829814
K410150,718.2,309.9,8,23.154544,1036.1,2.437882
K410160,702,439.800001,112.199999,348.994821,1254,8.589041
K410290,1683,516,37,609.004385,2236,2.677844
K410340,1174.2,447.599999,13.2,19.858332,1634.999999,7.017167
K410410,862.799999,173.1,45.599999,0.45746,1081.499998,16.141791
K410620,393.6,55.5,44.4,88.348354,493.5,2.183628
K410750,292.199999,66.3,83.500001,106.731825,442,1.841667
K410770,31.680732,12.531935,17.644966,9.500358,61.857633,1.066511
K410800,228,134.700001,51,118.730516,413.700001,2.008252
K410820,45.260575,35.739294,8.003395,20.29721,89.003264,1.219223
K410840,33.144894,21.111397,5.066735,8.643281,59.323026,0.912662
K410940,124.199999,22.5,75.5,39.913405,222.199999,2.583721
K411310,260.4,56.1,61.2,84.495088,377.7,5.901562
K411410,108.6,55.2,33,9.245992,196.8,4.373333
K411510,256.8,189,54,145.801515,499.8,3.815267
K411560,110.4,18,38.4,52.623374,166.8,2.827119
K411830,100.200001,133.2,83.400001,87.334296,316.800002,3.641379
K412110,96,103.8,45.600001,76.488827,245.400001,3.718182
K412140,48.095897,33.232929,20.373956,19.361581,101.702782,2.075567
K412150,280.199999,281.7,11,81.745564,572.899999,3.558385
K412420,124.8,126.9,79.8,3.839358,331.5,1.86236
K412440,288.599999,379.8,19.500001,144.322187,687.9,2.071988
K412500,267,126,161.400001,20.792664,554.400001,2.627488
K412560,54,220.500001,31,44.483268,305.500001,3.594118
K412700,70.200001,167.699999,121,47.863532,358.9,2.760769
K412710,66.6,164.700001,42.6,48.700951,273.900001,3.148276
K412920,161.4,161.100001,36,57.742604,358.500001,2.695489
